asset_name,isin,holding_name,holding_ticker,weight_pct,sector,geo,asset_class
FTSE All-World USD (Acc),IE00BK5BQT80,T Rowe Price Group Inc,TROW,0.021288,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Agricultural Bank of China Ltd,1288,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Trade Desk Inc/The,TTD,0.021288,Communication,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,MTU Aero Engines AG,MTX,0.021288,Industrials,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Equity Residential,EQR,0.021288,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hanwha Aerospace Co Ltd,012450,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Repsol SA,REP,0.021288,Energy,Spain,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Woolworths Group Ltd,WOW,0.021288,Consumer Staples,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Teck Resources Ltd,TECK/B,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Oriental Land Co Ltd/Japan,4661,0.021288,Consumer Discretionary,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Zoom Video Communications Inc,ZM,0.021288,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Insulet Corp,PODD,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Next PLC,NXT,0.021288,Consumer Discretionary,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Church & Dwight Co Inc,CHD,0.021288,Consumer Staples,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NiSource Inc,NI,0.021288,Utilities,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kao Corp,4452,0.021288,Consumer Staples,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kraft Heinz Co/The,KHC,0.021288,Consumer Staples,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Qatar National Bank QPSC,QNBK,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,HEICO Corp,HEI/A,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Pembina Pipeline Corp,PPL,0.021288,Energy,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Northern Star Resources Ltd,NST,0.021288,Materials,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ON Semiconductor Corp,ON,0.021288,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,West Pharmaceutical Services Inc,WST,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Loblaw Cos Ltd,L,0.021288,Consumer Staples,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Veolia Environnement SA,VIE,0.021288,Utilities,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Saudi Arabian Mining Co,MAADEN,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Petroleo Brasileiro SA,PETR3,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CMS Energy Corp,CMS,0.021288,Utilities,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CDW Corp/DE,CDW,0.021288,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Waters Corp,WAT,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Resona Holdings Inc,8308,0.021288,Financials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Central Japan Railway Co,9022,0.021288,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Fortescue Ltd,FMG,0.021288,Materials,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Biogen Inc,BIIB,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Estee Lauder Cos Inc/The,EL,0.021288,Health Care,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cenovus Energy Inc,CVE,0.021288,Energy,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Heineken NV,HEIA,0.021288,Consumer Staples,Netherlands,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Vonovia SE,VNA,0.021288,Real Estate,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,OTP Bank Nyrt,OTP,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,W R Berkley Corp,WRB,0.021288,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Banco BPM SpA,BAMI,0.021288,Financials,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Brown & Brown Inc,BRO,0.021288,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Brambles Ltd,BXB,0.021288,Industrials,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Daiwa House Industry Co Ltd,1925,0.021288,Real Estate,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Telefonica SA,TEF,0.021288,Communication,Spain,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Labcorp Holdings Inc,LH,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Charter Communications Inc,CHTR,0.021288,Communication,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,BOC Hong Kong Holdings Ltd,2388,0.021288,Financials,Hong Kong,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Standard Bank Group Ltd,SBK,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Thomson Reuters Corp,TRI,0.021288,Industrials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Restaurant Brands International Inc,QSR,0.021288,Consumer Discretionary,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Devon Energy Corp,DVN,0.021288,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,PetroChina Co Ltd,857,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kone Oyj,KNEBV,0.021288,Industrials,Finland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Citizens Financial Group Inc,CFG,0.021288,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kia Corp,000270,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Dollar General Corp,DG,0.021288,Industrials,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Delta Electronics Thailand PCL,DELTA/F,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Coles Group Ltd,COL,0.021288,Consumer Staples,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Aena SME SA,AENA,0.021288,Industrials,Spain,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Novonesis (Novozymes) B,NSISB,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,EQT AB,EQT,0.021288,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Vestas Wind Systems A/S,VWS,0.021288,Industrials,Denmark,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Brookfield Asset Management Ltd,BAM,0.021288,Financials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Volkswagen AG,VOW3,0.021288,Consumer Discretionary,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,SBA Communications Corp,SBAC,0.021288,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Stellantis NV,STLAM,0.021288,Consumer Discretionary,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Renesas Electronics Corp,6723,0.021288,Information Technology,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Edison International,EIX,0.021288,Utilities,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Principal Financial Group Inc,PFG,0.021288,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Nomura Holdings Inc,8604,0.021288,Financials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Daimler Truck Holding AG,DTG,0.021288,Industrials,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Darden Restaurants Inc,DRI,0.021288,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,VeriSign Inc,VRSN,0.021288,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Nippon Steel Corp,5401,0.021288,Materials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Halma PLC,HLMA,0.021288,Information Technology,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Saab AB,SAABB,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Emirates Telecommunications Group Co PJSC,EAND,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,International Paper Co,IP,0.021288,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cie Generale des Etablissements Michelin SCA,ML,0.021288,Consumer Discretionary,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Quest Diagnostics Inc,DGX,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Celltrion Inc,068270,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Sumitomo Mitsui Trust Group Inc,8309,0.021288,Financials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Tyler Technologies Inc,TYL,0.021288,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Teva Pharmaceutical Industries Ltd,TEVA,0.021288,Health Care,Israel,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,SS&C Technologies Holdings Inc,SSNC,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Astellas Pharma Inc,4503,0.021288,Health Care,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Pernod Ricard SA,RI,0.021288,Consumer Staples,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NVR Inc,NVR,0.021288,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Dollar Tree Inc,DLTR,0.021288,Consumer Staples,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Zimmer Biomet Holdings Inc,ZBH,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Japan Post Bank Co Ltd,7182,0.021288,Financials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CK Hutchison Holdings Ltd,1,0.021288,Industrials,Hong Kong,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Twilio Inc,TWLO,0.021288,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,QBE Insurance Group Ltd,QBE,0.021288,Financials,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kyocera Corp,6971,0.021288,Information Technology,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Sun Pharmaceutical Industries Ltd,SUNP,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Powszechna Kasa Oszczednosci Bank Polski SA,PKO,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Trimble Inc,TRMB,0.021288,Information Technology,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Engie SA,ENGI,0.021288,Utilities,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Illumina Inc,ILMN,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,DNB Bank ASA,DNB,0.021288,Financials,Norway,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Banco Bradesco SA,BBDC4,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Pinterest Inc,PINS,0.021288,Communication,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Logitech International SA,LOGN,0.021288,Information Technology,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Las Vegas Sands Corp,LVS,0.021288,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Capitec Bank Holdings Ltd,CPI,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NTPC Ltd,NTPC,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Global Payments Inc,GPN,0.021288,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,GoDaddy Inc,GDDY,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,China Shenhua Energy Co Ltd,1088,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Smurfit WestRock PLC,SW,0.021288,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Informa PLC,INF,0.021288,Communication,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,America Movil SAB de CV,AMXB,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Banca Monte dei Paschi di Siena SpA,BMPS,0.021288,Financials,Italy,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,InterContinental Hotels Group PLC,IHG,0.021288,Consumer Discretionary,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Jacobs Solutions Inc,J,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,HCL Technologies Ltd,HCLT,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ENEOS Holdings Inc,5020,0.021288,Energy,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,First Citizens BancShares Inc/NC,FCNCA,0.021288,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Nitto Denko Corp,6988,0.021288,Materials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,PICC Property & Casualty Co Ltd,2328,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Dassault Systemes SE,DSY,0.021288,Information Technology,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Constellation Brands Inc,STZ,0.021288,Consumer Staples,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Bandai Namco Holdings Inc,7832,0.021288,Consumer Discretionary,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Gartner Inc,IT,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Pentair PLC,PNR,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Coca-Cola Europacific Partners PLC,CCEP,0.021288,Consumer Staples,Netherlands,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,RB Global Inc,RBA,0.021288,Industrials,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Coterra Energy Inc,CTRA,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,United Microelectronics Corp,2303,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Genmab A/S,GMAB,0.021288,Health Care,Denmark,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,AIB Group PLC,AIBG,0.021288,Financials,Ireland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Malayan Banking Bhd,MAY,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Lululemon Athletica Inc,LULU,0.021288,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Credicorp Ltd,BAP,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Contemporary Amperex Technology Co Ltd,300750,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,IHI Corp,7013,0.021288,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Banco de Sabadell SA,SAB,0.021288,Financials,Spain,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Nomura Research Institute Ltd,4307,0.021288,Information Technology,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Chunghwa Telecom Co Ltd,2412,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Pop Mart International Group Ltd,9992,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Fortive Corp,FTV,0.021288,Industrials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Kweichow Moutai Co Ltd,600519,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Aptiv Holdings Ltd,APTV,0.021288,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Equinor ASA,EQNR,0.021288,Energy,Norway,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,CGI Inc,GIB/A,0.021288,Information Technology,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Amcor PLC,AMCR,0.021288,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,BeOne Medicines Ltd,6160,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hannover Rueck SE,HNR1,0.021288,Financials,Germany,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Fomento Economico Mexicano SAB de CV,FEMSAUBD,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Centene Corp,CNC,0.021288,Health Care,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Texas Pacific Land Corp,TPL,0.021288,Energy,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Wal-Mart de Mexico SAB de CV,WALMEX*,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Alliant Energy Corp,LNT,0.021288,Utilities,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cathay Financial Holding Co Ltd,2882,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Koninklijke KPN NV,KPN,0.021288,Communication,Netherlands,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Cellnex Telecom SA,CLNX,0.021288,Communication,Spain,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,SGS SA,SGSN,0.021288,Industrials,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hologic Inc,HOLX,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Essity AB,ESSITYB,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Corpay Inc,CPAY,0.021288,Financials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Invitation Homes Inc,INVH,0.021288,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Dow Inc,DOW,0.021288,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Swisscom AG,SCMN,0.021288,Communication,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Sun Communities Inc,SUI,0.021288,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Genuine Parts Co,GPC,0.021288,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Legal & General Group PLC,LGEN,0.021288,Financials,United Kingdom,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,SMC Corp,6273,0.021288,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,NN Group NV,NN,0.021288,Financials,Netherlands,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Bank of Ireland Group PLC,BIRG,0.021288,Financials,Ireland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Innovent Biologics Inc,1801,0.021288,Industrials,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Bharat Electronics Ltd,BHE,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Techtronic Industries Co Ltd,669,0.021288,Industrials,Hong Kong,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,STMicroelectronics NV,STMPA,0.021288,Information Technology,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Burlington Stores Inc,BURL,0.021288,Consumer Discretionary,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,POSCO Holdings Inc,005490,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Yum China Holdings Inc,9987,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Evergy Inc,EVRG,0.021288,Utilities,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,ArcelorMittal SA,MT,0.021288,Materials,France,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Sun Hung Kai Properties Ltd,16,0.021288,Real Estate,Hong Kong,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Loews Corp,L,0.021288,Consumer Staples,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,McCormick & Co Inc/MD,MKC,0.021288,Consumer Staples,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Tata Steel Ltd,TATA,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,XPeng Inc,9868,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Equitable Holdings Inc,EQH,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Accton Technology Corp,2345,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Zomato Ltd,ETERNAL,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Packaging Corp of America,PKG,0.021288,Materials,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Hana Financial Group Inc,086790,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Xero Ltd,XRO,0.021288,Information Technology,Australia,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Valterra Platinum Ltd,VAL,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Asics Corp,7936,0.021288,Consumer Discretionary,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,MTN Group Ltd,MTN,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Check Point Software Technologies Ltd,CHKP,0.021288,Information Technology,Israel,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Weyerhaeuser Co,WY,0.021288,Real Estate,United States,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Chocoladefabriken Lindt & Spruengli AG,LISN,0.021288,Consumer Staples,Switzerland,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Asahi Group Holdings Ltd,2502,0.021288,Consumer Staples,Japan,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,State Bank of India,SBIN,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Toyota Industries Corp,6201,0.021288,Unknown from proxy data,Unknown from proxy data,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Metro Inc/CN,MRU,0.021288,Consumer Staples,Canada,Proxy ETF underlying
FTSE All-World USD (Acc),IE00BK5BQT80,Expeditors International of Washington Inc,EXPD,0.021288,Industrials,United States,Proxy ETF underlying
